BirdID	Cohort	CaptureDate	CaptureTime	Year	Tarsus	Bill	Wing	Mass	Sex	Sex
3431	2006	06-Feb-07	11:30	2007	18.5	14	76	26.29999924	1	male
3442	2006	08-Feb-07	15:12	2007	18.29999924	12.80000019	77	28.5	1	male
3442	2006	17-May-07	06:32	2007	18.39999962	13.30000019	76	25.79999924	1	male
3442	2006	22-Jun-07	11:00	2007	18.5	12.5	77	NA	1	male
3442	2006	07-Jul-08	NA	2008	17.60000038	14	77	26.70000076	1	male
3442	2006	26-May-09	10:00	2009	17.5	13.30000019	78	25.10000038	1	male
3442	2006	03-Jun-09	16:35	2009	17.60000038	13.5	77	26.20000076	1	male
3445	2006	09-Feb-07	15:50	2007	19	13.10000038	78	28.60000038	1	male
3450	2006	11-Feb-07	08:35	2007	19.29999924	14.10000038	80	27.89999962	1	male
3450	2006	02-Dec-07	NA	2007	18.39999962	13.19999981	80	27.5	1	male
3450	2006	21-Jun-09	11:45	2009	19.29999924	14	80	28.20000076	1	male
3450	2006	19-Jan-10	18:05	2010	19.89999962	13.19999981	79	27.5	1	male
3469	2006	09-Feb-07	14:56	2007	16.29999924	13.30000019	73	25.70000076	0	female
3478	2006	07-Feb-07	11:05	2007	18.39999962	13	81	28	1	male
3478	2006	16-May-07	10:34	2007	18.20000076	13.5	80	26.39999962	1	male
3478	2006	08-Jul-07	12:30	2007	18.10000038	13.30000019	80	28.70000076	1	male
3478	2006	04-Dec-07	NA	2007	18.5	12.30000019	80	26.60000038	1	male
3491	2006	09-Feb-07	14:51	2007	20.20000076	13.80000019	78	30.70000076	0	female
3496	2006	06-Feb-07	09:50	2007	19.39999962	12.69999981	81	29.29999924	1	male
3496	2006	10-Jul-08	NA	2008	18.29999924	13.30000019	78	29.39999962	1	male
3496	2006	12-Feb-09	17:20	2009	19.20000076	13.60000038	80	32.79999924	1	male
3496	2006	09-May-09	14:50	2009	18.89999962	13.30000019	80	30.70000076	1	male
3496	2006	11-Jun-09	12:40	2009	18.89999962	13.30000019	80	30.5	1	male
3496	2006	17-Jul-09	09:30	2009	18.89999962	13.30000019	79	28.79999924	1	male
3498	2006	06-Feb-07	11:44	2007	19.20000076	13.19999981	76	26.70000076	0	female
3507	2006	06-Feb-07	11:25	2007	18.70000076	14.10000038	77	26.70000076	0	female
3507	2006	17-May-07	07:00	2007	18.5	13.39999962	NA	NA	0	female
3507	2006	13-Aug-07	06:30	2007	17.29999924	12.69999981	72	NA	0	female
3511	2006	10-Feb-07	13:45	2007	19.29999924	12.5	76	29.79999924	0	female
3528	2006	10-Feb-07	08:14	2007	18.39999962	13.30000019	79	30	1	male
3536	2006	06-Feb-07	10:03	2007	18	12.80000019	79	27.70000076	0	female
3536	2006	16-May-07	06:57	2007	18.20000076	13.39999962	79	31.79999924	0	female
3540	2006	08-Feb-07	14:12	2007	19.39999962	13.80000019	80	26.89999962	1	male
3555	2006	30-Jul-06	16:50	2006	NA	NA	NA	25	0	female
3555	2006	09-Feb-07	15:09	2007	18.5	13.10000038	77	26.70000076	0	female
3555	2006	05-Aug-07	05:30	2007	18.20000076	12.5	73	NA	0	female
3558	2006	12-Aug-06	10:00	2006	NA	NA	NA	26.89999962	0	female
3558	2006	07-Feb-07	08:34	2007	19.79999924	13.39999962	78	25.39999962	0	female
3579	2006	27-Aug-06	15:50	2006	NA	NA	NA	29.29999924	0	female
3579	2006	06-Feb-07	08:55	2007	19.20000076	13.30000019	77	25.89999962	0	female
4397	2006	06-Feb-07	08:05	2007	19.5	13.30000019	78	24.5	0	female
4398	2006	24-Jun-07	16:00	2007	18.39999962	12.10000038	76	25.89999962	0	female
4759	2008	02-May-09	10:10	2009	19.70000076	13.89999962	75	27.10000038	0	female
4759	2008	07-Jul-09	15:00	2009	19.70000076	13.69999981	75	25.10000038	0	female
4759	2008	22-Jan-10	18:20	2010	19.29999924	NA	76	26.10000038	0	female
4760	2008	22-May-09	11:00	2009	19.20000076	13.89999962	78	33	0	female
